stockCode,date,open,high,low,close,volume
023530,2020-02-26,98200,102000,97800,98900,251652
023530,2020-02-27,98500,100500,98400,98600,138024
023530,2020-02-28,97200,97200,93600,95200,221162
023530,2020-03-02,95300,96800,94500,95800,112471
023530,2020-03-03,97000,98500,96600,97100,119010
023530,2020-03-04,96900,99700,96800,97600,131001
023530,2020-03-05,98800,100500,97400,98900,137424
023530,2020-03-06,98000,98400,94500,94600,192281
023530,2020-03-09,92600,92600,90300,90900,146530
023530,2020-03-10,89200,91100,89000,90000,150690
023530,2020-03-11,89600,91000,88800,89400,129383
023530,2020-03-12,88500,88800,80800,82000,377755
023530,2020-03-13,72400,79100,72300,77800,331997
023530,2020-03-16,77800,80100,74900,75600,186578
023530,2020-03-17,72000,76400,72000,74400,187623
023530,2020-03-18,74400,75200,70000,70000,176478
023530,2020-03-19,71000,71700,59800,60500,321396
023530,2020-03-20,61000,63800,59700,63400,255489
023530,2020-03-23,59000,59900,57800,58300,188896
023530,2020-03-24,59300,62000,58600,62000,228180
023530,2020-03-25,65000,70900,63500,70300,542774
023530,2020-03-26,71300,74000,68300,71500,305432
023530,2020-03-27,75000,75000,70000,72200,225842
023530,2020-03-30,69000,72800,68500,72600,120287
023530,2020-03-31,73800,75000,72000,75000,183135
004170,2020-01-02,289500,296500,289500,292500,48510
004170,2020-01-03,296500,297000,290500,292500,40984
004170,2020-01-06,288000,294000,288000,290000,24759
004170,2020-01-07,293000,311500,291500,305000,99705
004170,2020-01-08,305000,312000,299000,306500,73747
004170,2020-01-09,307000,316000,306500,314500,86612
004170,2020-01-10,313000,319000,311500,312500,47178
004170,2020-01-13,314000,328500,313500,324000,76158
004170,2020-01-14,328000,333500,315500,321500,71220
004170,2020-01-15,320500,324500,318500,323500,43092
004170,2020-01-16,324000,324000,319500,322000,27968
004170,2020-01-17,323500,326500,318000,320500,40136
004170,2020-01-20,326000,332000,306500,309000,147422
004170,2020-01-21,309000,309500,299500,302500,107545
004170,2020-01-22,297500,316500,297500,315500,89830
004170,2020-01-23,311000,313000,305500,306500,55187
004170,2020-01-28,280000,284000,268500,269500,225560
004170,2020-01-29,271500,279500,270000,278500,115522
004170,2020-01-30,278000,279500,263500,266000,123403
004170,2020-01-31,266000,270000,264000,267000,80572
004170,2020-02-03,263000,270500,251500,269000,128235
004170,2020-02-04,268500,280000,263500,273000,91759
004170,2020-02-05,275500,278000,269000,272500,46109
004170,2020-02-06,278000,287500,277000,287000,99051
004170,2020-02-07,287000,287500,280000,281500,50791
004170,2020-02-10,280500,280500,275000,279500,39415
004170,2020-02-11,280500,290000,280500,283500,50104
004170,2020-02-12,282500,300000,282000,300000,94596
004170,2020-02-13,297500,301500,292000,293000,105666
004170,2020-02-14,293000,296000,290000,293000,45622
004170,2020-02-17,293000,303000,290500,296500,62639
004170,2020-02-18,294500,298500,288000,289000,42629
004170,2020-02-19,292000,297500,280000,282500,63834
004170,2020-02-20,284500,286000,268000,270000,153588
004170,2020-02-21,269000,273500,261500,264000,87674
004170,2020-02-24,251000,254500,243500,244500,185890
004170,2020-02-25,244000,258500,243000,254500,125682
004170,2020-02-26,250000,261500,249000,254000,82189
004170,2020-02-27,251500,260500,246500,249000,85871
004170,2020-02-28,245000,245000,231500,236000,172784
004170,2020-03-02,235000,249000,234500,243000,91494
004170,2020-03-03,250000,253000,240500,241500,69902
004170,2020-03-04,240500,260000,240500,253000,93059
004170,2020-03-05,260000,264500,252000,264500,104952
004170,2020-03-06,259500,266000,254500,258000,73181
004170,2020-03-09,252000,257000,246000,253500,64201
004170,2020-03-10,245000,262500,245000,258000,79779
004170,2020-03-11,257000,263000,249000,251000,63614
004170,2020-03-12,252000,252000,232500,241500,146648
004170,2020-03-13,218000,234000,211500,227000,188739
004170,2020-03-16,229500,235000,218500,218500,82731
004170,2020-03-17,210000,238500,206500,237500,112027
004170,2020-03-18,235000,250000,225500,226000,105391
004170,2020-03-19,234500,239500,199000,204000,138230
004170,2020-03-20,210500,225000,200000,224000,106243
004170,2020-03-23,207500,215000,201000,206500,80435
004170,2020-03-24,213000,223000,208500,220500,98816
004170,2020-03-25,227000,238000,222500,238000,147830
004170,2020-03-26,238000,245500,230500,232500,88514
004170,2020-03-27,243500,243500,221000,224500,150570
004170,2020-03-30,215500,218000,207500,215000,159615
004170,2020-03-31,220000,220000,210500,217500,133878
007070,2020-01-02,33783,33868,33098,33270,98616
007070,2020-01-03,33270,33612,32842,33356,182853
007070,2020-01-06,32885,33612,32842,33185,87819
007070,2020-01-07,33356,34083,32971,33912,145682
007070,2020-01-08,33526,33826,33184,33484,148165
007070,2020-01-09,33270,33698,32928,33057,159899
007070,2020-01-10,32885,33441,32842,33313,108640
007070,2020-01-13,33141,34168,33141,33826,133154
007070,2020-01-14,33869,34339,33783,33912,86959
007070,2020-01-15,33527,33954,33356,33912,79264
007070,2020-01-16,33655,33912,33185,33912,92750
007070,2020-01-17,33911,34125,33526,33655,123728
007070,2020-01-20,33697,33954,33440,33612,83251
007070,2020-01-21,33483,34852,33184,34553,203860
007070,2020-01-22,34638,35151,34253,35066,131815
007070,2020-01-23,34552,35151,34510,34895,140168
007070,2020-01-28,34809,35493,34553,34767,220174
007070,2020-01-29,34125,34981,33869,34639,143829
007070,2020-01-30,34297,34938,34297,34511,107155
007070,2020-01-31,34638,34895,33912,33912,130892
007070,2020-02-03,34339,34981,33912,34511,196471
007070,2020-02-04,34126,34425,33698,33784,219013
007070,2020-02-05,33740,36092,33612,34895,429652
007070,2020-02-06,35793,35835,33954,34168,366105
007070,2020-02-07,34211,34339,33099,33527,242842
007070,2020-02-10,33142,33569,33013,33142,94651
007070,2020-02-11,33014,33484,33014,33399,98568
007070,2020-02-12,33056,33484,33056,33399,113315
007070,2020-02-13,33398,33526,33142,33142,133792
007070,2020-02-14,33142,33484,32971,33057,93437
007070,2020-02-17,33441,33612,32970,33313,108962
007070,2020-02-18,33312,33612,33013,33099,110562
007070,2020-02-19,33355,33355,32585,32885,127690
007070,2020-02-20,32585,32842,31987,32030,145517
007070,2020-02-21,31346,31902,30704,31047,310711
007070,2020-02-24,30148,31602,29892,30320,347405
007070,2020-02-25,30319,30619,29079,30448,241598
007070,2020-02-26,30576,30918,30020,30790,296593
007070,2020-02-27,30490,31046,30448,30662,160437
007070,2020-02-28,30875,30875,29678,30234,326747
007070,2020-03-02,30362,30747,29849,30106,152598
007070,2020-03-03,30148,30532,29806,29806,171560
007070,2020-03-04,29849,30490,29763,30234,222692
007070,2020-03-05,30233,31473,30105,31431,399913
007070,2020-03-06,31003,31003,30105,30191,239386
007070,2020-03-09,29934,30062,29335,29678,176896
007070,2020-03-10,29806,29806,28993,29165,218380
007070,2020-03-11,29207,29421,28138,28395,234758
007070,2020-03-12,28309,28480,26898,27369,376479
007070,2020-03-13,25316,26813,24974,26685,369682
007070,2020-03-16,26684,27454,25871,26385,242710
007070,2020-03-17,25059,27026,25059,25615,225320
007070,2020-03-18,25486,25786,24374,24888,291548
007070,2020-03-19,25102,25358,22108,22451,453485
007070,2020-03-20,22450,24631,22450,24375,353641
007070,2020-03-23,23177,23348,21467,22194,266384
007070,2020-03-24,22579,23477,22237,23221,197328
007070,2020-03-25,23605,24717,23434,24675,296988
007070,2020-03-26,24973,25657,24631,24931,216604
007070,2020-03-27,25657,25914,24289,25102,172302
007070,2020-03-30,25016,25102,23947,24803,145996
007070,2020-03-31,25059,26812,25016,26428,407242
039130,2020-01-02,49916,51870,49330,51577,96563
039130,2020-01-03,51772,52553,51088,51577,111211
039130,2020-01-06,50697,50795,48841,49428,170037
039130,2020-01-07,49525,51479,49525,50210,99450
039130,2020-01-08,49818,50014,48353,49037,95710
039130,2020-01-09,50795,50991,49916,50796,65278
039130,2020-01-10,51381,53726,51088,52945,269229
039130,2020-01-13,54116,55679,53237,55582,244570
039130,2020-01-14,56558,56754,54800,55582,188330
039130,2020-01-15,55777,55875,54312,55191,121732
039130,2020-01-16,55972,55972,54605,54898,75714
039130,2020-01-17,54898,55679,54898,55094,51035
039130,2020-01-20,54800,55679,51674,52066,301088
039130,2020-01-21,51284,51967,50014,50796,190973
039130,2020-01-22,50307,50404,49428,50014,214075
039130,2020-01-23,49525,49623,47865,47963,309561
039130,2020-01-28,43176,44592,42443,43079,688657
039130,2020-01-29,43567,45178,43273,45081,297031
039130,2020-01-30,45081,45618,43615,43909,184526
039130,2020-01-31,43860,45081,43664,43860,152094
039130,2020-02-03,43176,44934,42394,44739,212939
039130,2020-02-04,44641,47327,44543,47035,203389
039130,2020-02-05,47376,47474,46448,46937,102107
039130,2020-02-06,46985,48402,46985,47963,105205
039130,2020-02-07,48109,48109,46839,47865,92454
039130,2020-02-10,46790,47474,46546,47474,80784
039130,2020-02-11,47279,47816,46937,47816,122701
039130,2020-02-12,47816,49037,47279,48842,137078
039130,2020-02-13,49818,50795,49428,50210,218023
039130,2020-02-14,49721,50111,49330,49330,70778
039130,2020-02-17,48841,50307,48744,49916,94347
039130,2020-02-18,50014,50502,49037,49135,96951
039130,2020-02-19,48939,49721,46888,47572,226644
039130,2020-02-20,47572,47962,45129,45911,259800
039130,2020-02-21,44592,46106,44055,44251,216840
039130,2020-02-24,42345,44006,41027,43079,261123
039130,2020-02-25,42590,44299,42590,43811,176341
039130,2020-02-26,43029,44592,42980,44055,141548
039130,2020-02-27,44055,45471,43078,43323,179181
039130,2020-02-28,42785,42785,41027,41320,251605
039130,2020-03-02,40929,41955,39366,41125,193220
039130,2020-03-03,42004,44250,42004,42248,153524
039130,2020-03-04,42004,44006,41466,44007,124003
039130,2020-03-05,45178,46399,44104,45667,231751
039130,2020-03-06,44543,45276,44055,44690,129094
039130,2020-03-09,43469,44690,42639,42688,172664
039130,2020-03-10,41808,44153,41808,43958,172100
039130,2020-03-11,44446,44543,42345,42688,112232
039130,2020-03-12,42052,43176,40050,43176,223149
039130,2020-03-13,39073,41076,36631,40392,345911
039130,2020-03-16,40392,41124,38194,38194,195975
039130,2020-03-17,36240,38829,35703,37950,202309
039130,2020-03-18,37461,38585,35508,35508,143912
039130,2020-03-19,35263,36143,25983,27156,396251
039130,2020-03-20,27156,29598,26374,28524,188825
039130,2020-03-23,27351,28816,26325,27547,157666
039130,2020-03-24,27986,28963,27839,28914,219915
039130,2020-03-25,30379,32626,30233,31357,273490
039130,2020-03-26,32724,39073,31503,35557,486760
039130,2020-03-27,38047,38096,34189,35948,260779
039130,2020-03-30,33456,35898,33212,35703,136434
039130,2020-03-31,36631,37168,35703,36241,104149
080160,2020-01-02,18250,18250,17650,18100,92808
080160,2020-01-03,18100,18250,17600,17600,114086
080160,2020-01-06,17150,17250,16750,16800,221165
080160,2020-01-07,17050,17600,16850,17550,188005
080160,2020-01-08,17350,17400,16900,16950,148745
080160,2020-01-09,17350,17400,16800,17050,255884
080160,2020-01-10,17200,17900,17150,17550,363500
080160,2020-01-13,17950,18900,17700,18800,423269
080160,2020-01-14,19100,19600,18700,19000,362044
080160,2020-01-15,19000,19000,18200,18450,345025
080160,2020-01-16,18550,18700,18250,18500,125110
080160,2020-01-17,18500,18600,18050,18150,139248
080160,2020-01-20,18200,18400,17350,17550,279304
080160,2020-01-21,17400,17500,16450,16600,623898
080160,2020-01-22,16400,16750,16250,16650,231286
080160,2020-01-23,16450,16650,16150,16200,259702
080160,2020-01-28,14650,15250,14650,14700,561916
080160,2020-01-29,14950,15250,14700,15200,232779
080160,2020-01-30,15200,15200,14750,14850,186890
080160,2020-01-31,14850,15250,14650,14750,160376
080160,2020-02-03,14300,15500,14300,15300,353366
080160,2020-02-04,15300,16000,15100,15750,191407
080160,2020-02-05,15800,15900,15400,15800,108707
080160,2020-02-06,15900,16200,15800,16100,141136
080160,2020-02-07,16000,16000,15550,15700,115974
080160,2020-02-10,15500,15800,15300,15800,108437
080160,2020-02-11,15600,16250,15600,16200,167008
080160,2020-02-12,16250,16400,16000,16350,167893
080160,2020-02-13,16500,16900,16200,16350,278128
080160,2020-02-14,16400,16400,16000,16100,104030
080160,2020-02-17,16100,16500,15750,16450,134490
080160,2020-02-18,16450,16500,16000,16100,95894
080160,2020-02-19,16100,16250,15450,15700,118297
080160,2020-02-20,15650,15800,15150,15250,140405
080160,2020-02-21,15100,15400,14750,14800,123471
080160,2020-02-24,14300,14600,13800,14500,251322
080160,2020-02-25,14500,15150,14450,14700,192407
080160,2020-02-26,14400,15050,14200,14950,178736
080160,2020-02-27,14800,15250,14300,14450,212172
080160,2020-02-28,14250,14300,13900,14150,198574
080160,2020-03-02,13950,14050,13300,13550,414325
080160,2020-03-03,14000,14250,13650,13650,288161
080160,2020-03-04,13450,14650,13450,14500,212356
080160,2020-03-05,14700,15100,14300,14950,256671
080160,2020-03-06,14600,14700,14000,14200,243124
080160,2020-03-09,13750,13900,13250,13400,296073
080160,2020-03-10,13000,13850,13000,13850,232015
080160,2020-03-11,13950,14150,13350,13450,192951
080160,2020-03-12,13100,13250,12300,12500,387973
080160,2020-03-13,11300,11800,10250,11250,702796
080160,2020-03-16,11400,11700,10300,10400,467922
080160,2020-03-17,9500,10500,9500,10350,315976
080160,2020-03-18,10350,10500,9800,9800,359994
080160,2020-03-19,9890,10200,7730,7860,582738
080160,2020-03-20,7750,8470,7710,8430,565064
080160,2020-03-23,7700,8090,7170,7690,442388
080160,2020-03-24,7820,8350,7640,8330,376343
080160,2020-03-25,8800,9330,8550,8950,499716
080160,2020-03-26,9150,10700,8820,9750,1094926
080160,2020-03-27,10200,10450,9180,9500,659083
080160,2020-03-30,8880,9700,8750,9680,281939
080160,2020-03-31,9780,10250,9600,9870,390846
008770,2020-01-02,92100,94500,91300,94000,833223
008770,2020-01-03,95100,96200,93000,95300,689855
008770,2020-01-06,93200,95300,93200,94900,413182
008770,2020-01-07,95500,99500,95400,99400,736235
008770,2020-01-08,98300,100500,97200,97300,731806
008770,2020-01-09,99500,101000,98500,99400,604384
008770,2020-01-10,99900,102500,99600,102500,559067
008770,2020-01-13,103000,107000,102000,106500,574810
008770,2020-01-14,108500,109500,105000,107000,765307
008770,2020-01-15,107000,107000,104000,105500,399136
008770,2020-01-16,105500,107500,104500,107000,308999
008770,2020-01-17,106500,108500,106000,108500,242391
008770,2020-01-20,109000,111000,101000,103000,1168346
008770,2020-01-21,101500,104500,99800,99900,1196061
008770,2020-01-22,97600,102000,96500,101000,1412802
008770,2020-01-23,99400,99400,96900,97000,952483
008770,2020-01-28,87100,88900,86200,87000,2383525
008770,2020-01-29,88200,91500,85700,89500,1553767
008770,2020-01-30,89200,90600,87000,87800,841384
008770,2020-01-31,88800,90300,87200,87400,785687
008770,2020-02-03,84900,91300,83600,90300,1729475
008770,2020-02-04,89600,91500,88000,89700,870658
008770,2020-02-05,91200,91200,88300,89000,673171
008770,2020-02-06,90200,95100,90000,95000,1166680
008770,2020-02-07,95000,95000,91700,92000,996203
008770,2020-02-10,90800,90900,89300,90400,647191
008770,2020-02-11,91000,93300,91000,92400,549352
008770,2020-02-12,92800,97900,92800,97600,1076967
008770,2020-02-13,98000,99200,95700,96800,1203127
008770,2020-02-14,96000,97300,95800,96800,467931
008770,2020-02-17,97200,98900,96500,97400,499871
008770,2020-02-18,97600,97700,94000,94000,652214
008770,2020-02-19,94800,95800,92700,94100,459080
008770,2020-02-20,94000,94700,90600,90900,787822
008770,2020-02-21,89100,91900,88400,88900,883251
008770,2020-02-24,84700,85700,83800,83900,1047798
008770,2020-02-25,83500,86700,83100,86300,815626
008770,2020-02-26,84500,87300,83700,85800,645087
008770,2020-02-27,85300,87500,83600,83900,593162
008770,2020-02-28,82100,83400,79700,80300,1041668
008770,2020-03-02,80300,83100,78600,81400,731391
008770,2020-03-03,83600,85200,81600,82000,599394
008770,2020-03-04,82300,85300,81900,85300,595455
008770,2020-03-05,86400,87100,84200,86700,623272
008770,2020-03-06,84700,86000,83800,84100,501682
008770,2020-03-09,82500,82500,79700,81000,772226
008770,2020-03-10,80500,85400,80500,84500,813711
008770,2020-03-11,84500,85000,81600,82000,478135
008770,2020-03-12,81800,81800,76600,79000,1418707
008770,2020-03-13,72000,76500,70200,75100,1613653
008770,2020-03-16,76400,77400,70600,70600,755600
008770,2020-03-17,67600,75400,67500,74000,923565
008770,2020-03-18,74100,77500,69700,69700,1270816
008770,2020-03-19,72400,73100,60700,63000,1094365
008770,2020-03-20,65000,67800,63200,67700,835080
008770,2020-03-23,61300,64300,61300,61800,735001
008770,2020-03-24,63900,65000,62200,64800,885966
008770,2020-03-25,67000,72300,66900,71400,1246474
008770,2020-03-26,72800,75200,70700,71000,904978
008770,2020-03-27,74500,74600,68600,70900,1064237
008770,2020-03-30,68300,68600,66500,68500,997649
008770,2020-03-31,70000,70500,67700,70500,1091119
003490,2020-01-02,18479,18511,17993,18058,303459
003490,2020-01-03,18155,18252,17668,17701,572272
003490,2020-01-06,17409,17571,16858,17183,690224
003490,2020-01-07,17182,17604,17117,17410,388103
003490,2020-01-08,17150,17312,16826,17053,676198
003490,2020-01-09,17279,17798,17279,17799,614807
003490,2020-01-10,17734,17896,17539,17701,269328
003490,2020-01-13,17960,18090,17506,17701,366016
003490,2020-01-14,17571,17896,17441,17605,500234
003490,2020-01-15,17539,17701,17377,17572,303515
003490,2020-01-16,17571,17928,17409,17832,348287
003490,2020-01-17,17830,17993,17668,17767,334990
003490,2020-01-20,17734,17993,17377,17410,368095
003490,2020-01-21,17409,17539,16760,16956,590717
003490,2020-01-22,17020,17215,16826,17183,365562
003490,2020-01-23,16988,17053,16210,16470,757735
003490,2020-01-28,15140,15755,14783,15368,1668337
003490,2020-01-29,15464,15755,15302,15464,618201
003490,2020-01-30,15464,15593,15302,15433,445228
003490,2020-01-31,15431,15788,15334,15335,620869
003490,2020-02-03,15659,16015,15010,15659,846169
003490,2020-02-04,15723,17279,15431,16697,1956707
003490,2020-02-05,17053,17053,16372,16859,964355
003490,2020-02-06,16858,17798,16858,17508,1240187
003490,2020-02-07,17604,18025,17247,17442,796200
003490,2020-02-10,17506,17506,16858,17053,754365
003490,2020-02-11,17053,17247,16534,16924,821740
003490,2020-02-12,16826,17215,16696,16924,566748
003490,2020-02-13,16922,17215,16793,16891,744099
003490,2020-02-14,16891,16955,16598,16632,425300
003490,2020-02-17,16567,16631,16274,16405,462173
003490,2020-02-18,16372,16372,15821,15854,891527
003490,2020-02-19,16112,16112,15561,15692,681276
003490,2020-02-20,15853,16015,15334,15335,959631
003490,2020-02-21,15237,15497,15075,15271,727771
003490,2020-02-24,14783,14816,14297,14330,1633736
003490,2020-02-25,14264,14685,14070,14557,1289061
003490,2020-02-26,14199,15788,14070,14881,2915823
003490,2020-02-27,14718,15366,14492,14881,1045609
003490,2020-02-28,14751,14751,14264,14460,1118328
003490,2020-03-02,14264,14654,13940,14460,992603
003490,2020-03-03,14654,15010,14459,14525,1010651
003490,2020-03-04,14459,15788,14330,15562,1459603
003490,2020-03-05,15788,16567,15659,16276,2216940
003490,2020-03-06,15885,15918,15237,15433,1520202
003490,2020-03-09,15366,15788,14589,15173,1172883
003490,2020-03-10,14848,15431,14816,15271,1216109
003490,2020-03-11,15334,15529,14654,14752,1121555
003490,2020-03-12,14685,14685,13940,14071,1355702
003490,2020-03-13,12514,13713,12481,13358,1799050
003490,2020-03-16,13713,14070,12903,13034,1077330
003490,2020-03-17,12124,13616,12124,12839,1306014
003490,2020-03-18,12838,13000,11606,11736,1426430
003490,2020-03-19,11573,11736,8331,8819,5231313
003490,2020-03-20,8817,10601,8299,9889,7782231
003490,2020-03-23,9012,10147,8785,9272,3347088
003490,2020-03-24,9498,9855,9401,9727,2680025
003490,2020-03-25,10698,11736,10698,11250,4564606
003490,2020-03-26,11995,13097,11347,11898,4960871
003490,2020-03-27,12838,13032,11736,12288,2633752
003490,2020-03-30,11671,12255,11379,12126,1470195
003490,2020-03-31,12417,12514,12027,12126,1312182
005610,2020-01-02,87900,87900,86000,86200,6040
005610,2020-01-03,86200,86800,84900,85400,9534
005610,2020-01-06,85000,85900,84600,85000,6938
005610,2020-01-07,84600,86200,84500,84800,6713
005610,2020-01-08,84000,84100,81500,81700,15189
005610,2020-01-09,82000,83200,81600,82000,9750
005610,2020-01-10,82000,82200,81300,81700,10832
005610,2020-01-13,81300,84300,81300,83500,11136
005610,2020-01-14,83500,84200,83100,83300,4906
005610,2020-01-15,82800,83500,82800,83300,5259
005610,2020-01-16,83300,83900,82700,83100,5862
005610,2020-01-17,83200,83700,82700,82700,4234
005610,2020-01-20,82800,83700,82200,83100,6323
005610,2020-01-21,83100,83700,82500,82700,4379
005610,2020-01-22,83500,84400,82800,83500,6508
005610,2020-01-23,83100,83700,82000,82300,8618
005610,2020-01-28,81000,82300,79700,79800,15797
005610,2020-01-29,79400,80000,78400,79400,6322
005610,2020-01-30,79800,80000,76100,76500,13395
005610,2020-01-31,75100,77400,75100,76200,6413
005610,2020-02-03,74300,75400,72600,73700,9545
005610,2020-02-04,73200,75300,72800,74400,8118
005610,2020-02-05,74500,75500,73000,73200,11488
005610,2020-02-06,73500,75700,73500,75600,8325
005610,2020-02-07,75000,78000,75000,77300,10598
005610,2020-02-10,77500,78700,76100,78200,6248
005610,2020-02-11,78700,81200,78400,81200,8864
005610,2020-02-12,81100,82800,79800,80600,13097
005610,2020-02-13,81000,81100,78100,78600,19796
005610,2020-02-14,79000,79500,78000,78400,6086
005610,2020-02-17,78400,78400,76600,77200,6911
005610,2020-02-18,76500,77500,76200,76600,6011
005610,2020-02-19,78000,78000,74600,74700,11606
005610,2020-02-20,74700,75900,73700,73700,6502
005610,2020-02-21,72300,73500,71800,71900,12580
005610,2020-02-24,70100,71700,69800,70000,13459
005610,2020-02-25,74400,74400,70000,70500,13243
005610,2020-02-26,69900,71400,69200,70900,11300
005610,2020-02-27,70300,72000,70300,71200,5944
005610,2020-02-28,71700,71700,67200,67300,18105
005610,2020-03-02,67200,67800,66000,67100,13254
005610,2020-03-03,68500,68600,67300,68300,13564
005610,2020-03-04,68100,69600,67700,68800,8740
005610,2020-03-05,68800,73500,67500,72300,23747
005610,2020-03-06,71300,72100,68700,71100,22611
005610,2020-03-09,69100,69500,67700,68200,11502
005610,2020-03-10,67800,68000,66200,67900,9433
005610,2020-03-11,67100,68000,64200,64900,14644
005610,2020-03-12,63000,66000,60000,61900,22227
005610,2020-03-13,55800,60000,52600,57600,35373
005610,2020-03-16,58300,60000,53700,54500,27525
005610,2020-03-17,50300,53700,50300,51600,23259
005610,2020-03-18,51800,53100,49800,49800,27466
005610,2020-03-19,49800,51800,42500,42950,36503
005610,2020-03-20,42050,45500,42050,43700,33392
005610,2020-03-23,40550,42000,39950,40650,30407
005610,2020-03-24,41100,43800,40850,43650,28669
005610,2020-03-25,44800,51400,44350,51100,34992
005610,2020-03-26,54800,57600,52700,54000,38872
005610,2020-03-27,56000,64900,55000,58800,54229
005610,2020-03-30,58800,60000,55500,59000,19470
005610,2020-03-31,60000,62000,59300,60500,25781
031440,2020-01-02,70300,71300,70100,71200,4481
031440,2020-01-03,71400,71600,70900,71200,2996
031440,2020-01-06,70800,71500,69700,70000,3294
031440,2020-01-07,69700,70800,69700,70400,2611
031440,2020-01-08,70400,70400,68500,69100,5852
031440,2020-01-09,69800,70000,68800,68800,6711
031440,2020-01-10,68700,69100,68200,68500,6110
031440,2020-01-13,68500,69600,68200,69300,4550
031440,2020-01-14,69500,69500,68500,69300,5270
031440,2020-01-15,69000,70500,68800,70400,6397
031440,2020-01-16,70200,73800,70200,73600,26117
031440,2020-01-17,74000,74000,72100,73500,6787
031440,2020-01-20,72800,73400,72000,72300,6247
031440,2020-01-21,72300,72600,70900,71700,5548
031440,2020-01-22,71900,72200,71100,71100,2495
031440,2020-01-23,71500,71500,70500,71500,3191
031440,2020-01-28,70300,70500,67200,68000,14516
031440,2020-01-29,67900,68900,67100,68400,4233
031440,2020-01-30,68100,68800,66900,67500,5377
031440,2020-01-31,67500,67900,66800,67400,3726
031440,2020-02-03,67400,67400,65000,67400,5100
031440,2020-02-04,67400,67700,66900,67500,4314
031440,2020-02-05,68000,68200,66900,67500,7104
031440,2020-02-06,67700,68700,67000,68100,8966
031440,2020-02-07,68500,68900,67900,68600,5359
031440,2020-02-10,68200,68400,67600,68100,4871
031440,2020-02-11,68200,68200,67400,67800,7817
031440,2020-02-12,68000,68800,67600,68700,4904
031440,2020-02-13,69000,69700,67900,69300,10500
031440,2020-02-14,68700,69300,68100,68200,8980
031440,2020-02-17,68300,68500,66800,67400,8701
031440,2020-02-18,67400,67400,65900,66700,11982
031440,2020-02-19,66700,66800,65700,66400,6797
031440,2020-02-20,66400,66400,65100,65600,7752
031440,2020-02-21,65200,65200,63400,63800,12793
031440,2020-02-24,63000,69200,62000,62600,62471
031440,2020-02-25,63200,63800,60700,63200,15127
031440,2020-02-26,62500,62500,61100,62000,21671
031440,2020-02-27,61400,61800,60600,61200,14886
031440,2020-02-28,61100,61200,58600,58700,12978
031440,2020-03-02,57100,59600,57100,58800,8209
031440,2020-03-03,59800,60200,57000,57300,18715
031440,2020-03-04,57300,57700,56600,57000,16876
031440,2020-03-05,57200,58300,57200,58200,13878
031440,2020-03-06,57900,58000,55100,57000,11392
031440,2020-03-09,55800,56300,53600,54000,18009
031440,2020-03-10,52600,53500,51800,53500,11036
031440,2020-03-11,53100,54300,51500,52400,9009
031440,2020-03-12,51200,51400,47000,48950,30170
031440,2020-03-13,46800,46800,42000,44600,50556
031440,2020-03-16,46000,46350,44200,45300,19882
031440,2020-03-17,42650,46400,42600,46400,14862
031440,2020-03-18,46400,47700,45400,45500,8841
031440,2020-03-19,45000,45750,40600,42350,26982
031440,2020-03-20,41500,43600,40500,42700,25630
031440,2020-03-23,40000,40000,38450,38700,19621
031440,2020-03-24,38800,40900,38800,40400,14871
031440,2020-03-25,41700,43450,40200,42800,29025
031440,2020-03-26,43550,44300,42000,44050,22567
031440,2020-03-27,45850,46250,43500,44850,14394
031440,2020-03-30,42550,46200,42550,46000,10654
031440,2020-03-31,47600,48150,46250,47250,16281
041510,2020-01-02,38700,38700,37500,37950,152452
041510,2020-01-03,38000,38000,36800,37200,298101
041510,2020-01-06,37200,37200,35150,35300,308017
041510,2020-01-07,35500,36350,35500,36200,200976
041510,2020-01-08,35800,35900,34850,35100,189018
041510,2020-01-09,35700,36400,35650,36400,153677
041510,2020-01-10,36150,36300,34850,35650,448684
041510,2020-01-13,36300,39350,36200,38850,1193705
041510,2020-01-14,38850,39200,37850,38050,419028
041510,2020-01-15,38000,38250,37250,37700,325639
041510,2020-01-16,38000,38050,37200,37800,223948
041510,2020-01-17,37600,38150,37450,37700,142972
041510,2020-01-20,38000,39000,37450,37900,359765
041510,2020-01-21,37900,37900,35850,36000,463535
041510,2020-01-22,35850,36750,35750,36500,217951
041510,2020-01-23,36050,36350,35850,36000,125313
041510,2020-01-28,32450,33800,32050,32900,467470
041510,2020-01-29,32900,34200,32900,33600,229544
041510,2020-01-30,33150,34250,33150,33650,149732
041510,2020-01-31,33850,34000,32850,32850,169043
041510,2020-02-03,31950,33400,31650,33250,206850
041510,2020-02-04,33600,34250,33100,33950,129255
041510,2020-02-05,34100,34550,33300,33850,114271
041510,2020-02-06,34050,34400,33600,34350,119666
041510,2020-02-07,34400,34800,33750,33950,135472
041510,2020-02-10,33750,33800,33200,33500,118403
041510,2020-02-11,33750,34400,33700,34100,90638
041510,2020-02-12,34050,34250,33650,34250,103832
041510,2020-02-13,34350,34350,33850,34000,127585
041510,2020-02-14,34250,34250,33600,33950,101552
041510,2020-02-17,34000,34250,33300,34050,115207
041510,2020-02-18,33950,34050,33300,33400,110105
041510,2020-02-19,33650,33750,32850,33100,101171
041510,2020-02-20,33200,33300,32350,32550,110985
041510,2020-02-21,32150,32400,31400,31500,117481
041510,2020-02-24,30600,30950,29900,30000,193382
